timestamp,tweet_text,username,all_hashtags,followers_count
2020-11-20 13:31:47,"b'@realDonaldTrump and all your Team, are the #BestHunters of bad People in the #USAElections2020 and arround the World... #WeSupportPresidentTrump I am a #Fox too...and all people supporting #Trump  #SidneyPowell #RudyGiuliani https://t.co/0qswL9teDF'",b'VonBismarckIII',"['BestHunters', 'USAElections2020', 'WeSupportPresidentTrump', 'Fox', 'Trump', 'SidneyPowell', 'RudyGiuliani']",521
2020-11-20 13:30:13,b'The #USAElections2020 is in the gutter the #looneyLeft do not like Democracy \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/HiczhxqKD1',b'antzc40',"['USAElections2020', 'looneyLeft']",969
2020-11-20 13:26:45,"b""Can't help but think that the whole #USAElections2020 fiasco could be completely solved by @Twitter just banning Trump....""",b'IAmSeanR',['USAElections2020'],366
2020-11-20 13:21:10,"b""It's Friday November 20, 2020 and #JoeBiden is not #PresidentElect;  #USAElections2020 were neither free, nor fair. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Pass it on!  #PresidentTrump #maga #PresidentElect #Biden #USElections2020""",b'berni_ayers',"['JoeBiden', 'PresidentElect', 'USAElections2020', 'PresidentTrump', 'maga', 'PresidentElect', 'Biden', 'USElections2020']",12829
2020-11-20 13:17:09,"b""US friends might want to sign up on here. Can't quite believe what's happening there after #USAElections2020 was such an impressive show of democracy. Feel terribly sad for #USA suffering so badly w/ #COVID19 &amp; politicians distracted with this   https://t.co/NC9HRuLUtE""",b'Guatemalagirl',"['USAElections2020', 'USA', 'COVID19']",562
2020-11-20 13:11:58,"b'""It becomes clear, that if interests of each member are viewed as EU interests and not nation-state interests its going to be a very different EU.""  Stated @FHeisbourg   The discussion is available here https://t.co/j1gS0QBode  #eastmed #USAElections2020 #EUsolidarity #Eliamep https://t.co/Xnm4UQj6A2'",b'eliamepgr',"['eastmed', 'USAElections2020', 'EUsolidarity', 'Eliamep']",3372
2020-11-20 13:09:25,"b""Without evidence how the fuck does she know they're illegal? #USElection2020 #USAElections2020 https://t.co/3xXyUfEUyN""",b'drgoinggrey',"['USElection2020', 'USAElections2020']",597
2020-11-20 13:05:13,b'Those who fail to learn from history are doomed to repeat it. #USA #Trump #USAElections2020 https://t.co/bSBp6eeX6e',b'jazadal',"['USA', 'Trump', 'USAElections2020']",2329
2020-11-20 13:05:11,b'#Question what happens if #Trump does not ever concede? Just curious  .....seems to be going a bit now #USAElections2020',b'jen_35',"['Question', 'Trump', 'USAElections2020']",412
2020-11-20 12:59:00,b'Can Trump override the popular vote? https://t.co/b1fbqTOR0V #USAElections2020',b'gulf_news',['USAElections2020'],1175112
2020-11-20 12:58:17,"b'BLOOD, SWEAT AND TEARS for #DonaldTrump  #RudyGiuliani full throttle for stealing the election  Giuliani suant sang et eau pour tricher aux #USA  #BloodSweatAndTears  #JoeBidenPresidentElect #Election2020 #USAElections2020 #USElection2020 #TransitionNow #GSA #TrumpMeltdown https://t.co/8Fwjp7vYI7'",b'pat7boy',"['DonaldTrump', 'RudyGiuliani', 'USA', 'BloodSweatAndTears', 'JoeBidenPresidentElect', 'Election2020', 'USAElections2020', 'USElection2020', 'TransitionNow', 'GSA', 'TrumpMeltdown']",150
